,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,BANKBARODA.NS,FINOLEXIND.BO,IBULHSGFIN.NS,BANKBARODA.NS,FINOLEXIND.BO,IBULHSGFIN.NS,BANKBARODA.NS,FINOLEXIND.BO,IBULHSGFIN.NS,BANKBARODA.NS,FINOLEXIND.BO,IBULHSGFIN.NS,BANKBARODA.NS,FINOLEXIND.BO,IBULHSGFIN.NS,BANKBARODA.NS,FINOLEXIND.BO,IBULHSGFIN.NS
Date,,,,,,,,,,,,,,,,,,
2012-08-06,115.67656707763672,54.7207145690918,,130.75999450683594,57.900001525878906,,132.14999389648438,59.45000076293945,,130.4199981689453,57.79999923706055,,131.8000030517578,58.79999923706055,,2042780,20440,
2012-08-07,116.51698303222656,55.09873580932617,,131.70999145507812,58.29999923706055,,132.89999389648438,58.900001525878906,,130.39999389648438,58.20000076293945,,130.4600067138672,58.900001525878906,,3166910,5185,
2012-08-08,116.61428833007812,55.28775405883789,,131.8199920654297,58.5,,132.8000030517578,58.900001525878906,,131.39999389648438,57.5,,132.8000030517578,58.79999923706055,,2115475,15344,
2012-08-09,114.19920349121094,56.610877990722656,,129.08999633789062,59.900001525878906,,132.60000610351562,61.75,,128.86000061035156,59.349998474121094,,132.27999877929688,60.25,,2196155,66723,
2012-08-10,110.9614028930664,56.09108352661133,,125.43000030517578,59.349998474121094,,129.0,60.849998474121094,,124.4000015258789,58.849998474121094,,128.24000549316406,60.400001525878906,,4431950,16894,
2012-08-13,111.12063598632812,54.295413970947266,,125.61000061035156,57.45000076293945,,126.77999877929688,60.0,,124.44999694824219,56.5,,126.0,60.0,,2681310,36453,
2012-08-14,112.98724365234375,54.53168869018555,,127.7199935913086,57.70000076293945,,128.92999267578125,58.599998474121094,,125.0199966430664,57.150001525878906,,125.9000015258789,58.04999923706055,,4939910,14037,
2012-08-16,113.70380401611328,54.295413970947266,,128.52999877929688,57.45000076293945,,129.8800048828125,58.400001525878906,,128.00999450683594,57.29999923706055,,128.3000030517578,57.5,,2888470,10740,
2012-08-17,112.65108489990234,54.62619400024414,,127.34000396728516,57.79999923706055,,129.00999450683594,58.79999923706055,,126.5999984741211,57.5,,128.60000610351562,58.5,,2981620,12089,
2012-08-21,112.67761993408203,52.877784729003906,,127.3699951171875,55.95000076293945,,128.1699981689453,58.599998474121094,,126.5999984741211,55.599998474121094,,127.5999984741211,58.0,,4912290,26398,
2012-08-22,114.15497589111328,52.9722900390625,,129.04000854492188,56.04999923706055,,129.6999969482422,56.400001525878906,,126.41000366210938,55.79999923706055,,126.41000366210938,56.0,,2451255,15163,
2012-08-23,114.34075164794922,59.35164260864258,,129.25,62.79999923706055,,130.85000610351562,63.70000076293945,,127.8499984741211,56.20000076293945,,129.2899932861328,56.599998474121094,,3499455,208800,
2012-08-24,113.96035766601562,59.82419204711914,,128.8199920654297,63.29999923706055,,129.75,64.75,,127.80000305175781,61.0,,128.1300048828125,62.0,,3164615,158102,
2012-08-27,110.55445861816406,57.650482177734375,,124.9699935913086,61.0,,128.85000610351562,63.400001525878906,,124.44999694824219,60.79999923706055,,128.8000030517578,63.0,,2475975,16676,
2012-08-28,110.8375473022461,56.32735824584961,,125.29000091552734,59.599998474121094,,126.55999755859375,62.79999923706055,,122.0,59.099998474121094,,123.80000305175781,60.650001525878906,,4002065,67713,
2012-08-29,110.4571533203125,55.71304702758789,,124.86000061035156,58.95000076293945,,126.5199966430664,59.900001525878906,,124.0199966430664,57.5,,125.4000015258789,59.20000076293945,,1297440,27028,
2012-08-30,112.41222381591797,54.7679557800293,,127.06999969482422,57.95000076293945,,127.98999786376953,61.349998474121094,,122.22000122070312,57.29999923706055,,123.66999816894531,61.349998474121094,,4240675,13172,
2012-08-31,111.79296112060547,55.09873580932617,,126.3699951171875,58.29999923706055,,127.61000061035156,59.0,,125.05000305175781,57.150001525878906,,125.80000305175781,57.150001525878906,,3445575,29006,
2012-09-03,110.99677276611328,54.2481575012207,,125.4699935913086,57.400001525878906,,128.11000061035156,58.54999923706055,,125.0199966430664,57.150001525878906,,127.05000305175781,58.0,,1064680,16568,
2012-09-04,111.35948944091797,54.38991928100586,,125.8800048828125,57.54999923706055,,126.41999816894531,58.349998474121094,,124.5999984741211,56.79999923706055,,124.5999984741211,58.0,,1334355,11209,
2012-09-05,108.38707733154297,56.043827056884766,,122.5199966430664,59.29999923706055,,125.58000183105469,59.900001525878906,,122.19999694824219,58.0,,124.5999984741211,58.29999923706055,,3111490,26801,
2012-09-06,107.84742736816406,56.232852935791016,,121.90999603271484,59.5,,123.58000183105469,61.849998474121094,,121.11000061035156,59.150001525878906,,122.0,61.0,,2417455,34208,
2012-09-07,111.36833953857422,55.94932556152344,,125.88999938964844,59.20000076293945,,126.1500015258789,60.5,,123.2699966430664,58.849998474121094,,123.55000305175781,59.349998474121094,,3000135,11735,
2012-09-10,112.12913513183594,58.59557342529297,,126.75,62.0,,127.08000183105469,64.0,,125.80000305175781,59.400001525878906,,126.19999694824219,59.5,,1391450,76696,
2012-09-11,114.35842895507812,57.79224395751953,,129.26998901367188,61.150001525878906,,129.66000366210938,63.04999923706055,,125.44999694824219,60.599998474121094,,125.44999694824219,62.650001525878906,,2915035,23002,
2012-09-12,113.92496490478516,57.93400573730469,,128.77999877929688,61.29999923706055,,130.60000610351562,61.79999923706055,,128.05999755859375,60.5,,130.05999755859375,61.25,,1584460,28396,
2012-09-13,113.10224151611328,57.79224395751953,,127.8499984741211,61.150001525878906,,129.55999755859375,61.95000076293945,,127.2699966430664,60.70000076293945,,128.8000030517578,61.54999923706055,,1448945,21859,
2012-09-14,120.45365905761719,57.225196838378906,,136.16000366210938,60.54999923706055,,137.25,63.150001525878906,,129.89999389648438,60.04999923706055,,129.9199981689453,62.900001525878906,,7171010,84651,
2012-09-17,128.45974731445312,57.41421127319336,,145.2100067138672,60.75,,147.32000732421875,61.45000076293945,,137.17999267578125,60.04999923706055,,137.17999267578125,60.650001525878906,,11577615,22250,
2012-09-18,131.90988159179688,56.8944091796875,,149.11000061035156,60.20000076293945,,149.77999877929688,61.75,,144.97999572753906,60.0,,146.60000610351562,60.95000076293945,,8634835,29043,
2012-09-20,132.2637176513672,56.51637649536133,,149.50999450683594,59.79999923706055,,151.8000030517578,60.54999923706055,,142.39999389648438,59.599998474121094,,147.60000610351562,60.0,,7896325,14199,
2012-09-21,138.05816650390625,56.84716033935547,,156.05999755859375,60.150001525878906,,156.97999572753906,61.25,,150.74000549316406,58.70000076293945,,150.74000549316406,60.099998474121094,,10626945,54633,
2012-09-24,136.5896453857422,57.03616714477539,,154.39999389648438,60.349998474121094,,156.86000061035156,61.099998474121094,,153.1999969482422,59.70000076293945,,155.1999969482422,60.45000076293945,,5548855,34658,
2012-09-25,137.93431091308594,58.07577896118164,,155.9199981689453,61.45000076293945,,158.47000122070312,63.849998474121094,,152.86000061035156,61.0,,155.44000244140625,61.5,,8106585,115189,
2012-09-26,137.23544311523438,60.24947738647461,,155.1300048828125,63.75,,155.91000366210938,65.3499984741211,,152.02000427246094,61.0,,154.97999572753906,61.95000076293945,,5872365,163100,
2012-09-27,137.6600799560547,59.1153678894043,,155.61000061035156,62.54999923706055,,156.35000610351562,65.80000305175781,,153.89999389648438,62.099998474121094,,155.60000610351562,64.80000305175781,,5978490,60682,
2012-09-28,141.15444946289062,59.82419204711914,,159.55999755859375,63.29999923706055,,160.47999572753906,64.0,,156.0399932861328,58.20000076293945,,157.0,58.20000076293945,,5068895,28722,
2012-10-01,138.8278045654297,61.05281066894531,,156.92999267578125,64.5999984741211,,160.69000244140625,65.55000305175781,,156.4199981689453,62.29999923706055,,159.8000030517578,62.900001525878906,,3809615,58579,
2012-10-03,138.07586669921875,61.47809600830078,,156.0800018310547,65.05000305175781,,157.3699951171875,66.1500015258789,,155.39999389648438,64.0999984741211,,157.0,64.0999984741211,,1559610,70230,
2012-10-04,140.4113311767578,65.25845336914062,,158.72000122070312,69.05000305175781,,159.32000732421875,70.30000305175781,,156.24000549316406,64.9000015258789,,156.89999389648438,65.80000305175781,,4389885,441456,
2012-10-05,140.55288696289062,63.60454559326172,,158.8800048828125,67.30000305175781,,161.02999877929688,71.19999694824219,,144.74000549316406,66.6500015258789,,159.8000030517578,70.4000015258789,,7157055,246230,
2012-10-08,136.3861846923828,62.0924072265625,,154.1699981689453,65.69999694824219,,158.5800018310547,68.05000305175781,,153.44000244140625,65.19999694824219,,158.5800018310547,68.05000305175781,,3029585,84441,
2012-10-09,136.731201171875,62.13965606689453,,154.55999755859375,65.75,,156.17999267578125,67.94999694824219,,152.5800018310547,65.55000305175781,,155.0,66.0,,2291010,40516,
2012-10-10,135.56346130371094,60.911033630371094,,153.24000549316406,64.44999694824219,,155.89999389648438,66.0999984741211,,152.60000610351562,64.0,,153.74000549316406,65.80000305175781,,2430120,48285,
2012-10-11,139.5355224609375,61.38359069824219,,157.72999572753906,64.94999694824219,,158.5800018310547,65.3499984741211,,151.22000122070312,63.79999923706055,,153.63999938964844,64.1500015258789,,3281310,24191,
2012-10-12,137.51852416992188,60.95829772949219,,155.4499969482422,64.5,,159.1999969482422,66.5,,155.0,64.30000305175781,,157.9600067138672,64.44999694824219,,1125025,36252,
2012-10-15,137.95201110839844,60.24947738647461,,155.94000244140625,63.75,,157.5800018310547,65.25,,154.41000366210938,63.25,,155.8000030517578,64.5999984741211,,1539805,18505,
2012-10-16,135.7050018310547,59.729679107666016,,153.39999389648438,63.20000076293945,,157.8000030517578,65.1500015258789,,152.60000610351562,63.0,,156.64999389648438,64.0999984741211,,1770455,37313,
2012-10-17,136.29771423339844,59.729679107666016,,154.07000732421875,63.20000076293945,,155.27999877929688,64.0999984741211,,151.63999938964844,62.75,,155.27999877929688,63.900001525878906,,1709875,20401,
2012-10-18,141.54368591308594,60.533016204833984,,160.0,64.05000305175781,,160.75999450683594,64.44999694824219,,154.10000610351562,63.5,,154.8000030517578,63.5,,7298045,16471,
2012-10-19,140.98635864257812,61.43084716796875,,159.3699951171875,65.0,,161.8800048828125,65.69999694824219,,157.02000427246094,63.75,,159.00999450683594,64.6500015258789,,3821095,58598,
2012-10-22,138.7924346923828,61.10006332397461,,156.88999938964844,64.6500015258789,,159.4499969482422,66.0,,155.3300018310547,64.25,,158.41000366210938,66.0,,7116250,25676,
2012-10-23,138.6951141357422,61.00555419921875,,156.77999877929688,64.55000305175781,,158.0,65.0,,154.5,63.599998474121094,,154.5,65.0,,4183225,15030,
2012-10-25,136.10308837890625,61.80888366699219,,153.85000610351562,65.4000015258789,,157.97999572753906,66.8499984741211,,153.0,65.0,,156.77999877929688,66.0,,2997850,43957,
